ticker,fecha,hora_et,direccion,estrategia
MSFT,2022-07-05,09:30,PUT,TR-UD-15m
MSFT,2022-07-07,09:30,PUT,TR-UD-15m
MSFT,2022-07-11,09:30,PUT,TR-UD-15m
MSFT,2022-07-12,09:30,CALL,TR-UD-15m
MSFT,2022-07-19,09:30,CALL,TR-UD-15m
MSFT,2022-07-26,09:30,CALL,TR-UD-15m
MSFT,2022-08-01,09:30,PUT,TR-UD-15m
MSFT,2022-08-08,09:30,CALL,TR-UD-15m
MSFT,2022-08-30,09:30,CALL,TR-UD-15m
MSFT,2022-09-20,09:30,PUT,TR-UD-15m
MSFT,2022-10-21,09:30,PUT,TR-UD-15m
MSFT,2022-11-04,09:30,CALL,TR-UD-15m
MSFT,2022-11-21,09:30,CALL,TR-UD-15m
MSFT,2022-11-30,09:30,CALL,TR-UD-15m
MSFT,2022-12-05,09:30,PUT,TR-UD-15m
MSFT,2023-01-10,09:30,PUT,TR-UD-15m
MSFT,2023-01-20,09:30,CALL,TR-UD-15m
MSFT,2023-02-24,09:30,PUT,TR-UD-15m
MSFT,2023-03-10,09:30,PUT,TR-UD-15m
MSFT,2023-03-22,09:30,CALL,TR-UD-15m
MSFT,2023-03-27,09:30,CALL,TR-UD-15m
MSFT,2023-04-04,09:30,CALL,TR-UD-15m
MSFT,2023-04-11,09:30,PUT,TR-UD-15m
MSFT,2023-04-13,09:30,PUT,TR-UD-15m
MSFT,2023-04-21,09:30,PUT,TR-UD-15m
MSFT,2023-04-27,09:30,PUT,TR-UD-15m
MSFT,2023-05-02,09:30,CALL,TR-UD-15m
MSFT,2023-05-10,09:30,CALL,TR-UD-15m
MSFT,2023-05-11,09:30,PUT,TR-UD-15m
MSFT,2023-05-16,09:30,CALL,TR-UD-15m
MSFT,2023-05-22,09:30,CALL,TR-UD-15m
MSFT,2023-06-06,09:30,PUT,TR-UD-15m
MSFT,2023-06-12,09:30,CALL,TR-UD-15m
MSFT,2023-07-17,09:30,PUT,TR-UD-15m
MSFT,2023-07-24,09:30,CALL,TR-UD-15m
MSFT,2023-08-17,09:30,PUT,TR-UD-15m
MSFT,2023-08-21,09:30,CALL,TR-UD-15m
MSFT,2023-08-23,09:30,CALL,TR-UD-15m
MSFT,2023-08-29,09:30,PUT,TR-UD-15m
MSFT,2023-09-15,09:30,PUT,TR-UD-15m
MSFT,2023-09-20,09:30,CALL,TR-UD-15m
MSFT,2023-10-06,09:30,PUT,TR-UD-15m
MSFT,2023-10-11,09:30,CALL,TR-UD-15m
MSFT,2023-10-13,09:30,CALL,TR-UD-15m
MSFT,2023-10-19,09:30,CALL,TR-UD-15m
MSFT,2023-10-20,09:30,PUT,TR-UD-15m
MSFT,2023-10-26,09:30,PUT,TR-UD-15m
MSFT,2023-11-01,09:30,CALL,TR-UD-15m
MSFT,2023-11-15,09:30,CALL,TR-UD-15m
MSFT,2023-11-16,09:30,CALL,TR-UD-15m
MSFT,2023-11-28,09:30,PUT,TR-UD-15m
MSFT,2023-12-05,09:30,CALL,TR-UD-15m
