ticker,fecha,hora_et,direccion,estrategia
GOOG,2022-07-11,09:30,PUT,TR-UD-15m
GOOG,2022-08-08,09:30,CALL,TR-UD-15m
GOOG,2022-08-26,09:30,PUT,TR-UD-15m
GOOG,2022-08-30,09:30,CALL,TR-UD-15m
GOOG,2022-09-07,09:30,CALL,TR-UD-15m
GOOG,2022-09-09,09:30,CALL,TR-UD-15m
GOOG,2022-09-15,09:30,PUT,TR-UD-15m
GOOG,2022-09-20,09:30,PUT,TR-UD-15m
GOOG,2022-09-21,09:30,CALL,TR-UD-15m
GOOG,2022-10-03,09:30,PUT,TR-UD-15m
GOOG,2022-10-06,09:30,CALL,TR-UD-15m
GOOG,2022-10-17,09:30,CALL,TR-UD-15m
GOOG,2022-11-04,09:30,CALL,TR-UD-15m
GOOG,2022-12-14,09:30,PUT,TR-UD-15m
GOOG,2022-12-21,09:30,CALL,TR-UD-15m
GOOG,2023-01-13,09:30,PUT,TR-UD-15m
GOOG,2023-02-15,09:30,CALL,TR-UD-15m
GOOG,2023-03-24,09:30,PUT,TR-UD-15m
GOOG,2023-03-27,09:30,PUT,TR-UD-15m
GOOG,2023-03-30,09:30,PUT,TR-UD-15m
GOOG,2023-04-03,09:30,PUT,TR-UD-15m
GOOG,2023-04-11,09:30,CALL,TR-UD-15m
GOOG,2023-04-13,09:30,CALL,TR-UD-15m
GOOG,2023-04-27,09:30,CALL,TR-UD-15m
GOOG,2023-05-02,09:30,PUT,TR-UD-15m
GOOG,2023-05-03,09:30,CALL,TR-UD-15m
GOOG,2023-05-04,09:30,PUT,TR-UD-15m
GOOG,2023-05-16,09:30,PUT,TR-UD-15m
GOOG,2023-06-02,09:30,CALL,TR-UD-15m
GOOG,2023-06-14,09:30,PUT,TR-UD-15m
GOOG,2023-07-07,09:30,CALL,TR-UD-15m
GOOG,2023-07-19,09:30,CALL,TR-UD-15m
GOOG,2023-08-14,09:30,CALL,TR-UD-15m
GOOG,2023-09-01,09:30,CALL,TR-UD-15m
GOOG,2023-09-18,09:30,PUT,TR-UD-15m
GOOG,2023-10-18,09:30,CALL,TR-UD-15m
GOOG,2023-11-22,09:30,CALL,TR-UD-15m
GOOG,2023-11-24,09:30,PUT,TR-UD-15m
GOOG,2023-11-28,09:30,PUT,TR-UD-15m
GOOG,2023-12-21,09:30,PUT,TR-UD-15m
GOOG,2023-12-22,09:30,CALL,TR-UD-15m
GOOG,2024-01-08,09:30,CALL,TR-UD-15m
GOOG,2024-01-18,09:30,CALL,TR-UD-15m
GOOG,2024-01-26,09:30,PUT,TR-UD-15m
GOOG,2024-01-29,09:30,CALL,TR-UD-15m
GOOG,2024-02-01,09:30,CALL,TR-UD-15m
GOOG,2024-02-05,09:30,CALL,TR-UD-15m
GOOG,2024-02-15,09:30,PUT,TR-UD-15m
GOOG,2024-02-21,09:30,CALL,TR-UD-15m
GOOG,2024-03-06,09:30,CALL,TR-UD-15m
GOOG,2024-03-11,09:30,CALL,TR-UD-15m
GOOG,2024-03-13,09:30,CALL,TR-UD-15m
GOOG,2024-03-25,09:30,PUT,TR-UD-15m
GOOG,2024-03-26,09:30,CALL,TR-UD-15m
GOOG,2024-04-12,09:30,PUT,TR-UD-15m
GOOG,2024-04-17,09:30,CALL,TR-UD-15m
GOOG,2024-05-06,09:30,CALL,TR-UD-15m
GOOG,2024-05-07,09:30,CALL,TR-UD-15m
GOOG,2024-05-21,09:30,PUT,TR-UD-15m
GOOG,2024-05-22,09:30,PUT,TR-UD-15m
GOOG,2024-06-03,09:30,CALL,TR-UD-15m
GOOG,2024-06-13,09:30,PUT,TR-UD-15m
