ticker,fecha,hora_et,direccion,estrategia
AAPL,2022-06-09,09:30,PUT,TR-UD-15m
AAPL,2022-06-16,09:30,PUT,TR-UD-15m
AAPL,2022-06-23,09:30,CALL,TR-UD-15m
AAPL,2022-07-27,09:30,CALL,TR-UD-15m
AAPL,2022-08-08,09:30,CALL,TR-UD-15m
AAPL,2022-08-12,09:30,CALL,TR-UD-15m
AAPL,2022-08-18,09:30,PUT,TR-UD-15m
AAPL,2022-08-24,09:30,PUT,TR-UD-15m
AAPL,2022-09-08,09:30,PUT,TR-UD-15m
AAPL,2022-09-27,09:30,CALL,TR-UD-15m
AAPL,2022-10-20,09:30,PUT,TR-UD-15m
AAPL,2022-11-21,09:30,PUT,TR-UD-15m
AAPL,2022-12-05,09:30,CALL,TR-UD-15m
AAPL,2022-12-12,09:30,PUT,TR-UD-15m
AAPL,2023-01-06,09:30,PUT,TR-UD-15m
AAPL,2023-01-10,09:30,PUT,TR-UD-15m
AAPL,2023-01-20,09:30,CALL,TR-UD-15m
AAPL,2023-02-01,09:30,CALL,TR-UD-15m
AAPL,2023-02-13,09:30,CALL,TR-UD-15m
AAPL,2023-03-23,09:30,PUT,TR-UD-15m
AAPL,2023-03-27,09:30,CALL,TR-UD-15m
AAPL,2023-04-19,09:30,PUT,TR-UD-15m
AAPL,2023-05-11,09:30,CALL,TR-UD-15m
AAPL,2023-05-17,09:30,PUT,TR-UD-15m
AAPL,2023-06-12,09:30,PUT,TR-UD-15m
AAPL,2023-06-14,09:30,CALL,TR-UD-15m
AAPL,2023-06-21,09:30,PUT,TR-UD-15m
AAPL,2023-07-24,09:30,CALL,TR-UD-15m
AAPL,2023-07-25,09:30,PUT,TR-UD-15m
AAPL,2023-07-26,09:30,PUT,TR-UD-15m
AAPL,2023-08-02,09:30,PUT,TR-UD-15m
AAPL,2023-08-10,09:30,CALL,TR-UD-15m
AAPL,2023-08-17,09:30,PUT,TR-UD-15m
AAPL,2023-09-05,09:30,PUT,TR-UD-15m
AAPL,2023-09-06,09:30,PUT,TR-UD-15m
AAPL,2023-09-12,09:30,CALL,TR-UD-15m
AAPL,2023-10-05,09:30,CALL,TR-UD-15m
AAPL,2023-10-17,09:30,PUT,TR-UD-15m
AAPL,2023-10-19,09:30,PUT,TR-UD-15m
AAPL,2023-10-20,09:30,PUT,TR-UD-15m
AAPL,2023-10-31,09:30,PUT,TR-UD-15m
AAPL,2023-11-01,09:30,CALL,TR-UD-15m
AAPL,2023-11-06,09:30,CALL,TR-UD-15m
AAPL,2023-11-09,09:30,CALL,TR-UD-15m
AAPL,2023-11-10,09:30,CALL,TR-UD-15m
AAPL,2023-11-16,09:30,CALL,TR-UD-15m
AAPL,2023-11-20,09:30,CALL,TR-UD-15m
AAPL,2023-11-24,09:30,PUT,TR-UD-15m
AAPL,2023-11-29,09:30,CALL,TR-UD-15m
AAPL,2023-12-07,09:30,CALL,TR-UD-15m
AAPL,2023-12-08,09:30,PUT,TR-UD-15m
AAPL,2023-12-12,09:30,CALL,TR-UD-15m
AAPL,2023-12-18,09:30,PUT,TR-UD-15m
AAPL,2023-12-19,09:30,CALL,TR-UD-15m
AAPL,2023-12-29,09:30,PUT,TR-UD-15m
AAPL,2024-01-12,09:30,CALL,TR-UD-15m
AAPL,2024-02-14,09:30,CALL,TR-UD-15m
AAPL,2024-02-20,09:30,PUT,TR-UD-15m
AAPL,2024-02-21,09:30,CALL,TR-UD-15m
AAPL,2024-03-08,09:30,PUT,TR-UD-15m
AAPL,2024-03-13,09:30,CALL,TR-UD-15m
AAPL,2024-03-19,09:30,PUT,TR-UD-15m
AAPL,2024-03-28,09:30,PUT,TR-UD-15m
AAPL,2024-04-01,09:30,PUT,TR-UD-15m
AAPL,2024-04-03,09:30,CALL,TR-UD-15m
AAPL,2024-04-11,09:30,CALL,TR-UD-15m
AAPL,2024-04-22,09:30,CALL,TR-UD-15m
AAPL,2024-04-26,09:30,CALL,TR-UD-15m
