ticker,fecha,hora_et,direccion,estrategia
AMZN,2022-06-23,09:30,CALL,TR-UD-15m
AMZN,2022-06-30,09:30,PUT,TR-UD-15m
AMZN,2022-07-05,09:30,PUT,TR-UD-15m
AMZN,2022-08-02,09:30,PUT,TR-UD-15m
AMZN,2022-08-03,09:30,CALL,TR-UD-15m
AMZN,2022-08-30,09:30,CALL,TR-UD-15m
AMZN,2022-09-20,09:30,CALL,TR-UD-15m
AMZN,2022-10-19,09:30,PUT,TR-UD-15m
AMZN,2022-10-21,09:30,PUT,TR-UD-15m
AMZN,2022-11-08,09:30,CALL,TR-UD-15m
AMZN,2022-11-18,09:30,CALL,TR-UD-15m
AMZN,2023-01-31,09:30,CALL,TR-UD-15m
AMZN,2023-02-08,09:30,CALL,TR-UD-15m
AMZN,2023-02-22,09:30,CALL,TR-UD-15m
AMZN,2023-03-08,09:30,PUT,TR-UD-15m
AMZN,2023-03-09,09:30,CALL,TR-UD-15m
AMZN,2023-03-10,09:30,PUT,TR-UD-15m
AMZN,2023-04-11,09:30,PUT,TR-UD-15m
AMZN,2023-05-04,09:30,PUT,TR-UD-15m
AMZN,2023-06-21,09:30,PUT,TR-UD-15m
AMZN,2023-06-26,09:30,PUT,TR-UD-15m
AMZN,2023-07-05,09:30,PUT,TR-UD-15m
AMZN,2023-07-07,09:30,CALL,TR-UD-15m
AMZN,2023-07-10,09:30,PUT,TR-UD-15m
AMZN,2023-07-11,09:30,CALL,TR-UD-15m
AMZN,2023-07-17,09:30,PUT,TR-UD-15m
AMZN,2023-08-07,09:30,PUT,TR-UD-15m
AMZN,2023-08-15,09:30,CALL,TR-UD-15m
AMZN,2023-08-21,09:30,CALL,TR-UD-15m
AMZN,2023-08-22,09:30,CALL,TR-UD-15m
AMZN,2023-09-13,09:30,PUT,TR-UD-15m
AMZN,2023-09-22,09:30,CALL,TR-UD-15m
AMZN,2023-10-20,09:30,PUT,TR-UD-15m
