ticker,fecha,hora_et,direccion,estrategia
META,2022-06-22,14:30,PUT,TR-UD-15m intradia
META,2022-06-23,11:30,CALL,TR-UD-15m intradia
META,2022-06-23,15:45,CALL,TR-UD-15m intradia
META,2022-06-28,10:30,PUT,TR-UD-15m intradia
META,2022-06-29,14:45,PUT,TR-UD-15m intradia
META,2022-06-30,12:00,CALL,TR-UD-15m intradia
META,2022-07-13,13:45,CALL,TR-UD-15m intradia
META,2022-07-13,15:30,PUT,TR-UD-15m intradia
META,2022-08-01,10:15,CALL,TR-UD-15m intradia
META,2022-08-02,10:00,PUT,TR-UD-15m intradia
META,2022-08-02,12:15,CALL,TR-UD-15m intradia
META,2022-08-04,14:45,CALL,TR-UD-15m intradia
META,2022-08-05,09:45,PUT,TR-UD-15m intradia
META,2022-08-05,12:45,PUT,TR-UD-15m intradia
META,2022-08-11,14:15,PUT,TR-UD-15m intradia
META,2022-08-11,15:30,CALL,TR-UD-15m intradia
META,2022-08-15,13:30,CALL,TR-UD-15m intradia
META,2022-08-16,13:45,CALL,TR-UD-15m intradia
META,2022-09-01,11:15,PUT,TR-UD-15m intradia
META,2022-09-12,15:15,CALL,TR-UD-15m intradia
META,2022-09-28,09:45,CALL,TR-UD-15m intradia
META,2022-10-03,13:45,CALL,TR-UD-15m intradia
META,2022-10-13,11:30,CALL,TR-UD-15m intradia
META,2022-10-14,15:45,CALL,TR-UD-15m intradia
META,2022-10-18,15:45,CALL,TR-UD-15m intradia
META,2022-10-19,13:15,PUT,TR-UD-15m intradia
META,2022-10-24,11:00,CALL,TR-UD-15m intradia
META,2022-10-28,15:30,CALL,TR-UD-15m intradia
META,2022-11-21,09:45,PUT,TR-UD-15m intradia
META,2022-11-22,13:45,CALL,TR-UD-15m intradia
META,2022-11-25,12:15,PUT,TR-UD-15m intradia
META,2022-12-05,15:15,CALL,TR-UD-15m intradia
META,2022-12-09,10:00,PUT,TR-UD-15m intradia
META,2022-12-23,10:45,CALL,TR-UD-15m intradia
META,2022-12-30,14:30,CALL,TR-UD-15m intradia
META,2023-01-05,15:30,CALL,TR-UD-15m intradia
META,2023-01-10,10:15,CALL,TR-UD-15m intradia
META,2023-01-10,14:30,CALL,TR-UD-15m intradia
META,2023-01-13,13:45,CALL,TR-UD-15m intradia
META,2023-01-18,09:45,CALL,TR-UD-15m intradia
META,2023-01-18,10:45,PUT,TR-UD-15m intradia
META,2023-01-19,12:45,CALL,TR-UD-15m intradia
META,2023-02-01,09:45,PUT,TR-UD-15m intradia
META,2023-02-01,10:15,CALL,TR-UD-15m intradia
META,2023-02-07,11:30,CALL,TR-UD-15m intradia
META,2023-02-07,13:30,PUT,TR-UD-15m intradia
META,2023-02-08,10:00,PUT,TR-UD-15m intradia
META,2023-02-14,14:45,CALL,TR-UD-15m intradia
META,2023-02-23,09:45,CALL,TR-UD-15m intradia
META,2023-02-23,11:00,PUT,TR-UD-15m intradia
META,2023-03-01,15:00,PUT,TR-UD-15m intradia
META,2023-03-13,14:15,CALL,TR-UD-15m intradia
META,2023-03-17,10:30,PUT,TR-UD-15m intradia
META,2023-03-17,14:00,PUT,TR-UD-15m intradia
META,2023-03-27,10:15,PUT,TR-UD-15m intradia
META,2023-03-29,11:45,CALL,TR-UD-15m intradia
META,2023-04-03,14:45,CALL,TR-UD-15m intradia
META,2023-04-05,10:15,PUT,TR-UD-15m intradia
META,2023-04-12,10:15,CALL,TR-UD-15m intradia
META,2023-04-12,13:30,CALL,TR-UD-15m intradia
META,2023-04-14,14:15,CALL,TR-UD-15m intradia
META,2023-04-17,11:30,PUT,TR-UD-15m intradia
META,2023-04-20,13:00,CALL,TR-UD-15m intradia
META,2023-05-02,14:00,CALL,TR-UD-15m intradia
META,2023-05-02,14:15,PUT,TR-UD-15m intradia
META,2023-05-04,13:00,CALL,TR-UD-15m intradia
META,2023-05-08,10:00,PUT,TR-UD-15m intradia
META,2023-05-08,13:00,CALL,TR-UD-15m intradia
META,2023-05-16,12:45,CALL,TR-UD-15m intradia
META,2023-05-16,14:45,CALL,TR-UD-15m intradia
META,2023-05-19,14:30,PUT,TR-UD-15m intradia
META,2023-05-23,11:15,CALL,TR-UD-15m intradia
META,2023-05-31,10:00,PUT,TR-UD-15m intradia
META,2023-05-31,15:15,PUT,TR-UD-15m intradia
META,2023-06-05,11:00,CALL,TR-UD-15m intradia
META,2023-06-07,10:30,PUT,TR-UD-15m intradia
META,2023-06-09,10:15,CALL,TR-UD-15m intradia
META,2023-06-14,13:15,PUT,TR-UD-15m intradia
META,2023-06-22,10:00,CALL,TR-UD-15m intradia
META,2023-06-22,12:00,PUT,TR-UD-15m intradia
META,2023-06-27,11:30,CALL,TR-UD-15m intradia
META,2023-06-28,14:15,CALL,TR-UD-15m intradia
META,2023-07-20,10:00,PUT,TR-UD-15m intradia
META,2023-07-26,11:00,PUT,TR-UD-15m intradia
META,2023-08-01,12:30,CALL,TR-UD-15m intradia
META,2023-08-03,11:15,CALL,TR-UD-15m intradia
META,2023-08-03,14:00,PUT,TR-UD-15m intradia
META,2023-08-07,09:45,CALL,TR-UD-15m intradia
META,2023-08-10,13:30,PUT,TR-UD-15m intradia
META,2023-08-14,10:45,CALL,TR-UD-15m intradia
META,2023-08-22,15:15,CALL,TR-UD-15m intradia
META,2023-08-31,15:45,CALL,TR-UD-15m intradia
META,2023-09-07,12:00,PUT,TR-UD-15m intradia
META,2023-09-08,14:15,PUT,TR-UD-15m intradia
META,2023-09-13,12:30,CALL,TR-UD-15m intradia
META,2023-09-18,14:45,PUT,TR-UD-15m intradia
META,2023-09-26,15:15,CALL,TR-UD-15m intradia
META,2023-09-28,10:15,CALL,TR-UD-15m intradia
META,2023-09-29,15:00,CALL,TR-UD-15m intradia
META,2023-10-02,11:30,CALL,TR-UD-15m intradia
META,2023-10-02,14:45,PUT,TR-UD-15m intradia
META,2023-10-03,10:15,PUT,TR-UD-15m intradia
META,2023-10-06,09:45,PUT,TR-UD-15m intradia
META,2023-10-06,10:45,CALL,TR-UD-15m intradia
META,2023-10-23,10:00,CALL,TR-UD-15m intradia
META,2023-11-07,09:45,CALL,TR-UD-15m intradia
META,2023-11-15,12:00,PUT,TR-UD-15m intradia
META,2023-11-21,11:15,PUT,TR-UD-15m intradia
META,2023-11-21,13:00,CALL,TR-UD-15m intradia
META,2023-11-29,10:15,PUT,TR-UD-15m intradia
META,2023-12-05,12:00,PUT,TR-UD-15m intradia
META,2023-12-21,09:45,CALL,TR-UD-15m intradia
META,2023-12-22,12:30,PUT,TR-UD-15m intradia
META,2023-12-22,14:30,PUT,TR-UD-15m intradia
META,2023-12-22,14:45,CALL,TR-UD-15m intradia
META,2023-12-28,13:00,CALL,TR-UD-15m intradia
META,2024-01-04,09:45,PUT,TR-UD-15m intradia
META,2024-01-04,11:45,CALL,TR-UD-15m intradia
META,2024-01-26,10:00,CALL,TR-UD-15m intradia
META,2024-02-05,11:15,PUT,TR-UD-15m intradia
META,2024-02-08,15:45,CALL,TR-UD-15m intradia
META,2024-02-21,13:30,PUT,TR-UD-15m intradia
META,2024-02-26,15:30,PUT,TR-UD-15m intradia
META,2024-02-27,10:15,CALL,TR-UD-15m intradia
META,2024-02-27,14:15,CALL,TR-UD-15m intradia
META,2024-02-28,15:30,CALL,TR-UD-15m intradia
META,2024-02-29,14:15,CALL,TR-UD-15m intradia
META,2024-03-06,12:15,CALL,TR-UD-15m intradia
META,2024-03-14,10:15,CALL,TR-UD-15m intradia
META,2024-03-19,15:45,CALL,TR-UD-15m intradia
META,2024-03-22,10:45,PUT,TR-UD-15m intradia
META,2024-03-25,12:45,PUT,TR-UD-15m intradia
META,2024-04-02,12:30,CALL,TR-UD-15m intradia
META,2024-04-05,12:15,CALL,TR-UD-15m intradia
META,2024-04-10,11:15,CALL,TR-UD-15m intradia
META,2024-04-11,13:15,CALL,TR-UD-15m intradia
META,2024-04-26,11:00,CALL,TR-UD-15m intradia
META,2024-04-29,11:30,PUT,TR-UD-15m intradia
META,2024-05-01,13:45,CALL,TR-UD-15m intradia
META,2024-05-09,10:45,CALL,TR-UD-15m intradia
