ticker,fecha,hora_et,direccion,estrategia
PLTR,2022-07-05,09:30,PUT,TR-UD-15m
PLTR,2022-07-11,09:30,PUT,TR-UD-15m
PLTR,2022-08-16,09:30,PUT,TR-UD-15m
PLTR,2022-09-08,09:30,CALL,TR-UD-15m
PLTR,2022-09-22,09:30,PUT,TR-UD-15m
PLTR,2022-09-26,09:30,CALL,TR-UD-15m
PLTR,2022-10-03,09:30,PUT,TR-UD-15m
PLTR,2022-10-21,09:30,PUT,TR-UD-15m
PLTR,2022-10-25,09:30,CALL,TR-UD-15m
PLTR,2022-11-04,09:30,CALL,TR-UD-15m
PLTR,2022-11-28,09:30,PUT,TR-UD-15m
PLTR,2022-11-29,09:30,PUT,TR-UD-15m
PLTR,2022-12-07,09:30,CALL,TR-UD-15m
PLTR,2022-12-09,09:30,PUT,TR-UD-15m
PLTR,2022-12-27,09:30,PUT,TR-UD-15m
PLTR,2023-01-05,09:30,PUT,TR-UD-15m
PLTR,2023-01-27,09:30,PUT,TR-UD-15m
PLTR,2023-02-23,09:30,CALL,TR-UD-15m
PLTR,2023-03-17,09:30,PUT,TR-UD-15m
PLTR,2023-03-29,09:30,CALL,TR-UD-15m
PLTR,2023-04-27,09:30,CALL,TR-UD-15m
PLTR,2023-05-22,09:30,PUT,TR-UD-15m
PLTR,2023-06-05,09:30,PUT,TR-UD-15m
PLTR,2023-06-12,09:30,CALL,TR-UD-15m
PLTR,2023-07-07,09:30,CALL,TR-UD-15m
PLTR,2023-07-13,09:30,CALL,TR-UD-15m
PLTR,2023-07-14,09:30,PUT,TR-UD-15m
PLTR,2023-08-29,09:30,PUT,TR-UD-15m
PLTR,2023-09-05,09:30,PUT,TR-UD-15m
PLTR,2023-09-15,09:30,CALL,TR-UD-15m
PLTR,2023-09-20,09:30,CALL,TR-UD-15m
PLTR,2023-09-22,09:30,CALL,TR-UD-15m
PLTR,2023-10-06,09:30,PUT,TR-UD-15m
PLTR,2023-10-12,09:30,PUT,TR-UD-15m
PLTR,2023-11-09,09:30,CALL,TR-UD-15m
PLTR,2023-11-30,09:30,PUT,TR-UD-15m
PLTR,2023-12-04,09:30,PUT,TR-UD-15m
PLTR,2023-12-12,09:30,PUT,TR-UD-15m
PLTR,2024-01-10,09:30,CALL,TR-UD-15m
PLTR,2024-02-14,09:30,CALL,TR-UD-15m
PLTR,2024-02-29,09:30,CALL,TR-UD-15m
PLTR,2024-03-04,09:30,PUT,TR-UD-15m
PLTR,2024-03-19,09:30,PUT,TR-UD-15m
PLTR,2024-03-20,09:30,CALL,TR-UD-15m
PLTR,2024-04-05,09:30,PUT,TR-UD-15m
PLTR,2024-04-11,09:30,CALL,TR-UD-15m
PLTR,2024-06-13,09:30,PUT,TR-UD-15m
PLTR,2024-07-03,09:30,PUT,TR-UD-15m
PLTR,2024-07-23,09:30,CALL,TR-UD-15m
PLTR,2024-07-24,09:30,PUT,TR-UD-15m
PLTR,2024-08-20,09:30,CALL,TR-UD-15m
PLTR,2024-08-22,09:30,CALL,TR-UD-15m
PLTR,2024-08-29,09:30,CALL,TR-UD-15m
PLTR,2024-09-03,09:30,CALL,TR-UD-15m
PLTR,2024-10-15,09:30,PUT,TR-UD-15m
PLTR,2024-10-23,09:30,PUT,TR-UD-15m
PLTR,2024-10-24,09:30,CALL,TR-UD-15m
PLTR,2024-10-29,09:30,PUT,TR-UD-15m
PLTR,2024-11-15,09:30,CALL,TR-UD-15m
PLTR,2024-11-21,09:30,CALL,TR-UD-15m
PLTR,2024-11-26,09:30,PUT,TR-UD-15m
PLTR,2024-12-05,09:30,CALL,TR-UD-15m
PLTR,2024-12-17,09:30,PUT,TR-UD-15m
PLTR,2024-12-31,09:30,PUT,TR-UD-15m
PLTR,2025-01-03,09:30,CALL,TR-UD-15m
PLTR,2025-01-30,09:30,CALL,TR-UD-15m
PLTR,2025-02-05,09:30,PUT,TR-UD-15m
PLTR,2025-02-10,09:30,PUT,TR-UD-15m
PLTR,2025-02-21,09:30,CALL,TR-UD-15m
PLTR,2025-02-26,09:30,CALL,TR-UD-15m
PLTR,2025-03-19,09:30,CALL,TR-UD-15m
PLTR,2025-03-21,09:30,PUT,TR-UD-15m
PLTR,2025-04-09,09:30,PUT,TR-UD-15m
PLTR,2025-04-21,09:30,PUT,TR-UD-15m
PLTR,2025-05-08,09:30,CALL,TR-UD-15m
PLTR,2025-06-12,09:30,PUT,TR-UD-15m
PLTR,2025-06-26,09:30,CALL,TR-UD-15m
PLTR,2025-07-01,09:30,PUT,TR-UD-15m
PLTR,2025-07-11,09:30,PUT,TR-UD-15m
PLTR,2025-07-14,09:30,PUT,TR-UD-15m
PLTR,2025-07-16,09:30,CALL,TR-UD-15m
PLTR,2025-07-21,09:30,CALL,TR-UD-15m
PLTR,2025-08-01,09:30,PUT,TR-UD-15m
PLTR,2025-08-04,09:30,CALL,TR-UD-15m
PLTR,2025-08-12,09:30,CALL,TR-UD-15m
PLTR,2025-08-21,09:30,CALL,TR-UD-15m
PLTR,2025-08-22,09:30,PUT,TR-UD-15m
PLTR,2025-08-25,09:30,PUT,TR-UD-15m
PLTR,2025-08-29,09:30,CALL,TR-UD-15m
PLTR,2025-09-03,09:30,CALL,TR-UD-15m
PLTR,2025-09-08,09:30,CALL,TR-UD-15m
PLTR,2025-09-12,09:30,CALL,TR-UD-15m
PLTR,2025-09-17,09:30,PUT,TR-UD-15m
PLTR,2025-09-18,09:30,CALL,TR-UD-15m
PLTR,2025-09-24,09:30,CALL,TR-UD-15m
PLTR,2025-10-09,09:30,CALL,TR-UD-15m
PLTR,2025-10-16,09:30,CALL,TR-UD-15m
PLTR,2025-10-20,09:30,CALL,TR-UD-15m
PLTR,2025-10-31,09:30,CALL,TR-UD-15m
PLTR,2025-11-19,09:30,PUT,TR-UD-15m
PLTR,2025-12-03,09:30,PUT,TR-UD-15m
PLTR,2025-12-15,09:30,CALL,TR-UD-15m
PLTR,2025-12-23,09:30,PUT,TR-UD-15m
PLTR,2025-12-24,09:30,PUT,TR-UD-15m
PLTR,2026-02-04,09:30,PUT,TR-UD-15m
PLTR,2026-02-23,09:30,PUT,TR-UD-15m
PLTR,2026-03-10,09:30,CALL,TR-UD-15m
PLTR,2026-03-17,09:30,PUT,TR-UD-15m
PLTR,2026-03-23,09:30,CALL,TR-UD-15m
PLTR,2026-05-07,09:30,CALL,TR-UD-15m
PLTR,2026-05-11,09:30,PUT,TR-UD-15m
PLTR,2026-05-12,09:30,CALL,TR-UD-15m
PLTR,2026-05-20,09:30,PUT,TR-UD-15m
PLTR,2026-05-26,09:30,PUT,TR-UD-15m
